time,log_infected,log_hospitalized,log_icu,log_death,log_vaccinated
332.0,4.371706077289766,4.4154241120765345,3.7054360465852505,4.445054727613264,6.096266318333683
333.0,4.349491842315369,4.420104340950183,3.70035752782266,4.453841089656079,6.126452900931566
334.0,4.304964657301234,4.391164551697127,3.696618459232225,4.461617372295854,6.1575435962843175
335.0,4.25075085837027,4.350887356343713,3.6994908452722046,4.468807784709334,6.1882188707471535
336.0,4.214610718637709,4.3429947829274775,3.694429690957083,4.476238490095118,6.216746861834206
337.0,4.220490565313793,4.3485579654364575,3.6844862921887342,4.484719889381138,6.242053449072739
338.0,4.260806441155498,4.349724222634397,3.680154141734373,4.49446127604447,6.264119919669664
339.0,4.298595640480436,4.357191338783729,3.678518379040114,4.504752493236026,6.284005035225031
340.0,4.302705545966377,4.352356201169828,3.668199484198662,4.514462477822462,6.303099286952809
341.0,4.265208907031231,4.355930187078868,3.6651117370750512,4.522803630801679,6.322109892329988
342.0,4.2025766141179135,4.350964787943099,3.664735968518705,4.529804428578673,6.3409167977860035
343.0,4.155428290130724,4.349141485519633,3.660106221723244,4.536343917099311,6.359095534424222
344.0,4.169276619058135,4.3457852819592135,3.6534054906645013,4.543725211228255,6.376550548400589
345.0,4.241368449010212,4.339352049045587,3.6472851450253665,4.552865402039031,6.393692120892696
346.0,4.32050106394551,4.324508805747058,3.641176546613114,4.563651254186152,6.411375240129477
347.0,4.366279422729444,4.310374642047612,3.6386888866901237,4.575095204925274,6.430299308489703
348.0,4.367618921098977,4.3322970386888855,3.638189640190837,4.5860477281552,6.450243477802481
349.0,4.333062901527989,4.36852860897939,3.635785235533652,4.595872430263587,6.47017214685078
350.0,4.283019462021025,4.368305483839283,3.6298171960185157,4.604697816100079,6.488891156359132
351.0,4.2457410548288745,4.355355723394706,3.625621081424908,4.613236645245132,6.505685817709791
352.0,4.241965760464985,4.345354123142127,3.621072371143626,4.622190161839482,6.520625510777789
353.0,4.261118588168665,4.334152052992287,3.609914410085998,4.631669860917328,6.534594985814329
354.0,4.273544906288714,4.33010925459283,3.598352709869284,4.641260984887146,6.5487261633681175
355.0,4.2612223746905995,4.320872965227249,3.5947239464097467,4.650389218960415,6.563558570126469
356.0,4.222375008920311,4.310544628636955,3.597366050266028,4.658649901214212,6.578859368579947
357.0,4.169331262192313,4.305630775996965,3.5852350633657752,4.666073536848473,6.593919823538862
358.0,4.130679242037255,4.304684365974386,3.5727554651542195,4.673175422846334,6.6080612480190295
359.0,4.131857517729431,4.295325147042704,3.5653755027140734,4.6805022608345075,6.621031069434824
360.0,4.159772367327411,4.287017501322102,3.5504729571065634,4.688140545654263,6.633216679455085
361.0,4.179792835009068,4.283911526303729,3.5423273827739745,4.695744575800434,6.645297862900768
362.0,4.172291548673841,4.273949892550008,3.534660575828444,4.702835105722317,6.657639613103329
363.0,4.136002189647642,4.263754388840006,3.536179532137225,4.709130619281141,6.6701700059068765
364.0,4.083342133310551,4.261857385629898,3.525692524505011,4.714759023718524,6.682568784324469
365.0,4.042290363949522,4.254813841034874,3.511749711344983,4.7202461338995505,6.6945316365040215
366.0,4.040294058353459,4.248733229804805,3.5022905279147727,4.7261089564006165,6.7060388675137
367.0,4.067681228541686,4.234086825138971,3.494432898726399,4.732392142059567,6.717533123702074
368.0,4.08967803907274,4.224610746978335,3.4888326343824003,4.738745461538616,6.7295826828844145
369.0,4.085192869168118,4.212267528548938,3.485295438726089,4.744749673765786,6.742335672985069
370.0,4.052354396451184,4.200987219163166,3.485579476984679,4.750161254403354,6.755488786450754
371.0,4.003182866421335,4.1874925189804255,3.4825877695267677,4.755072209088215,6.768551135107601
372.0,3.9645784741514287,4.18261434773635,3.4708513245261177,4.759897242628855,6.781160858549783
373.0,3.9636786506930615,4.1730988177662285,3.462397997898956,4.76503349161072,6.79332360643513
374.0,3.99121662946111,4.163250849512631,3.454692449239477,4.770488683228135,6.805520512275024
375.0,4.012318688392116,4.145600357652248,3.4513258084895195,4.7759132436335445,6.818344663754323
376.0,4.0054150604406855,4.140790776625303,3.453471233722936,4.7808853049451905,6.831978541019899
377.0,3.9673419119935995,4.128237670769187,3.4578818967339924,4.78515051900455,6.84613085245951
378.0,3.9089418217590817,4.123753668755842,3.455758203104137,4.78876323267011,6.86025276786129
379.0,3.858288612636065,4.118165485243124,3.450864692379766,4.792087855006784,6.873831243477386
380.0,3.8469081551883506,4.103358939866562,3.449478399187365,4.795529922815919,6.8866805991404965
381.0,3.870357420535642,4.082174775484666,3.441852175773292,4.79921043643479,6.899148865482709
382.0,3.8936625671906078,4.068371418032643,3.440279213235588,4.802969234032068,6.911822763910983
383.0,3.8941997559888795,4.044970705292769,3.4452927694259716,4.806542120276667,6.92502441079186
384.0,3.8699121669047156,4.034427905025403,3.4572761860613257,4.809718489620039,6.938668428107657
385.0,3.8334534169673113,4.020568434801363,3.4449811120879446,4.812495248916838,6.9522977522910105
386.0,3.8118154141871194,4.022222104507706,3.4372747974101237,4.815120345903672,6.965283882969552
387.0,3.8298151211969587,4.0178260380304245,3.4407517004791854,4.8178783173576765,6.97710256469857
388.0,3.8730164648333436,4.019739232674706,3.440279213235588,4.820843146151918,6.987638647536826
389.0,3.9059360266040226,4.012288739834607,3.4345689040341987,4.823860666755837,6.997158294044816
390.0,3.9106650228299205,4.0147304950017535,3.443106456737266,4.826696515034051,7.0060061500153115
391.0,3.8892548282014947,4.009408399151867,3.4523998459114416,4.829179980065538,7.014487224768924
392.0,3.8578376550839173,4.018658897585517,3.4553017716570764,4.831301411988035,7.022846201497784
393.0,3.8445570561640476,4.013974177020916,3.456366033129043,4.833241902273603,7.031285494778729
394.0,3.8667725561368442,4.013300786856888,3.461798557525109,4.835220906296719,7.040120733973071
395.0,3.909680376318725,4.007619774517403,3.470116353151004,4.837330093087566,7.049748825288399
396.0,3.94448018439792,4.007107382974057,3.471144965160633,4.839524868127054,7.060186650593001
397.0,3.9546585396620086,4.000303899784813,3.485295438726089,4.841650052374875,7.070995286283592
398.0,3.938234489320816,3.998912904358786,3.4984484031739997,4.8435301817253436,7.081537833200937
399.0,3.904132459519056,3.9946250537686048,3.5009222391903005,4.845101092007828,7.0911109419046605
400.0,3.8566015378423386,3.9899390132845354,3.506234359612126,4.8462730391861415,7.099055388247927
